"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","rp_3_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"281","The GreenVillains","948","70.4","1545","1570","14","38.4","18.1","0.11","-0.24","-0.34","N/A","N/A","N/A","24-24-0","0.500"
"10589","Binary Crows","949","70.4","1545","1570","13.8","39.4","17.3","0.35","-0.23","-0.34","N/A","N/A","N/A","15-16-0","0.484"
"8080","Sequoyah High School Robotics","950","70.3","1545","1570","14.6","42.2","13.5","0.16","-0.26","-0.34","N/A","N/A","N/A","28-20-0","0.583"
"11328","SIA","951","70.3","1545","1570","15.1","41","14.2","0.11","-0.12","-0.34","N/A","N/A","N/A","5-5-0","0.500"
"977","Cometbots","952","70.3","1545","1570","8.5","46.6","15.3","0.21","-0.17","-0.34","N/A","N/A","N/A","12-17-0","0.414"
"6705","Wildcat5e","953","70.3","1545","1570","14","42","14.3","0.08","-0.19","-0.34","N/A","N/A","N/A","27-22-1","0.550"
"8793","Pumpkin Bots","954","70.2","1545","1570","24.7","27.9","17.6","0.17","0.16","-0.34","N/A","N/A","N/A","21-22-0","0.488"
"5126","Electromagnetic Panthers (EMP)","955","70.1","1545","1570","12.7","39.5","18","0.32","-0.23","-0.34","N/A","N/A","N/A","16-12-0","0.571"
"5715","DRC","956","70.1","1545","1570","15.3","37.4","17.4","0.2","-0.21","-0.33","N/A","N/A","N/A","0-0-0","0.000"
"4531","STEAMpunk","957","70","1545","1569","18.7","37.5","13.8","0.24","-0.25","-0.34","N/A","N/A","N/A","16-26-0","0.381"
"4576","Red Nation Robotics","958","70","1544","1569","11.4","39.8","18.8","0.38","-0.23","-0.34","N/A","N/A","N/A","14-11-0","0.560"
"6220","The Golden Griffins","959","69.9","1544","1569","13.6","38.7","17.5","0.3","-0.18","-0.34","N/A","N/A","N/A","18-24-0","0.429"
"3102","Tech-No-Tigers","960","69.9","1544","1569","15.7","36.8","17.4","0.27","-0.23","-0.34","N/A","N/A","N/A","15-12-0","0.556"
"2283","Panteras","961","69.9","1544","1569","17.8","42.2","9.9","0.4","-0.23","-0.34","N/A","N/A","N/A","9-6-0","0.600"
"6381","Red Raider Robotics","962","69.8","1544","1569","17","37.1","15.7","0.25","-0.18","-0.34","N/A","N/A","N/A","24-23-0","0.511"
"801","Horsepower","963","69.7","1544","1569","17.2","39.3","13.2","0.4","-0.23","-0.34","N/A","N/A","N/A","10-12-0","0.455"
"4810","I AM Robot","964","69.7","1544","1568","15.2","33.9","20.6","0.13","0.04","-0.34","N/A","N/A","N/A","20-21-0","0.488"
"11138","TEKNOROB","965","69.7","1544","1568","15.4","43.4","10.8","0.39","-0.13","-0.34","N/A","N/A","N/A","8-6-0","0.571"
"10666","Green MachineZ","966","69.7","1544","1568","9.7","35.8","24.2","0.2","-0.19","-0.34","N/A","N/A","N/A","22-23-0","0.489"
"10922","Amped","967","69.6","1544","1568","17.7","40.9","11.1","0.19","-0.27","-0.34","2026cur","Curie Division","8","27-17-0","0.614"
"4541","CAVineers","968","69.6","1544","1568","19.3","39.5","10.8","0.23","-0.12","-0.34","N/A","N/A","N/A","22-21-0","0.512"
"4456","Mech Cadets","969","69.5","1543","1568","9.2","45","15.3","0.25","-0.24","-0.34","N/A","N/A","N/A","12-16-0","0.429"
"6223","Arsenal of Engineering","970","69.4","1543","1568","14.9","44.9","9.5","0.25","-0.18","-0.34","N/A","N/A","N/A","24-21-1","0.533"
"5013","Trobots","971","69.3","1543","1567","15.5","36","17.8","0.4","-0.23","-0.34","N/A","N/A","N/A","11-15-0","0.423"
"7202","Cyber Orioles","972","69.3","1543","1567","10.9","42.4","16","0.47","-0.24","-0.34","N/A","N/A","N/A","15-14-0","0.517"
"10661","Blue Phoenix","973","69.2","1543","1567","7.6","38","23.6","0.51","-0.25","-0.24","N/A","N/A","N/A","19-20-0","0.487"
"7553","OSTC -  SWEET BOTS","974","69.2","1543","1567","7.3","40","21.8","0.52","-0.24","-0.34","N/A","N/A","N/A","16-14-0","0.533"
"7578","Quantum Mechanics","975","69.1","1543","1567","14.2","44.3","10.6","0.43","-0.23","-0.34","N/A","N/A","N/A","11-12-0","0.478"
"10413","Flux Robotics","976","69","1543","1567","10.1","38.8","20.1","0.45","-0.17","-0.34","N/A","N/A","N/A","12-12-0","0.500"
"8880","Terra Cyborg","977","69","1543","1567","13.7","38.9","16.4","0.56","-0.24","-0.34","N/A","N/A","N/A","15-13-0","0.536"
"812","The Midnight Mechanics","978","68.9","1543","1566","15.1","30.8","23","0.35","-0.2","-0.34","N/A","N/A","N/A","24-19-0","0.558"
"5414","Pearadox","979","68.9","1542","1566","23.2","27.9","17.8","-0.02","-0.16","-0.34","2026new","Newton Division","8","30-30-0","0.500"
"2345","Kearnage","980","68.9","1542","1566","9.5","39.2","20.1","0.45","-0.17","-0.34","N/A","N/A","N/A","12-12-0","0.500"
"1937","Elysium","981","68.9","1542","1566","15","36.8","17.1","0.2","-0.21","-0.33","N/A","N/A","N/A","0-0-0","0.000"
"456","Siege Robotics","982","68.6","1542","1566","14.5","34.4","19.7","0.41","-0.23","-0.34","N/A","N/A","N/A","9-13-0","0.409"
"5550","BRONChO BOTS","983","68.6","1542","1565","13.1","41.3","14.2","0.16","-0.15","-0.34","2026dal","Daly Division","8","19-19-0","0.500"
"9431","Snider Panthers- The Gold ...","984","68.5","1542","1565","11.8","40.9","15.9","0.21","-0.19","-0.34","N/A","N/A","N/A","21-20-0","0.512"
"7287","Esquimalt Atom Smashers","985","68.3","1541","1565","20.1","32.2","16","-0.12","-0.25","-0.34","2026hop","Hopper Division","8","10-10-0","0.500"
"4911","CyberKnights","986","68.3","1541","1565","15.8","38.4","14.1","0.33","-0.24","-0.34","N/A","N/A","N/A","12-18-0","0.400"
"1967","The Janksters","987","68","1541","1564","10.1","36.5","21.4","0.37","-0.12","-0.34","N/A","N/A","N/A","20-19-0","0.513"
"7195","Twin River Robotics","988","68","1541","1564","12.6","35.3","20.1","0.57","-0.24","-0.34","N/A","N/A","N/A","16-14-0","0.533"
"4422","Twisted Angels","989","67.9","1541","1564","12.8","35.1","20.1","0.22","-0.2","-0.27","N/A","N/A","N/A","26-18-0","0.591"
"7845","8BIT","990","67.8","1540","1563","14.8","36.2","16.8","0.2","-0.21","-0.33","N/A","N/A","N/A","0-0-0","0.000"
"6146","Blackjacks","991","67.6","1540","1563","15.7","34.5","17.3","0.34","-0.22","-0.34","N/A","N/A","N/A","7-5-0","0.583"
"6304","EAGLE","992","67.5","1540","1563","14.3","34.5","18.7","0.33","-0.23","-0.34","N/A","N/A","N/A","6-6-0","0.500"
"2363","Triple Helix Robotics","993","67.4","1540","1562","10.5","36.3","20.7","0.41","-0.23","-0.34","N/A","N/A","N/A","15-15-0","0.500"
"10262","Bionic Buzzers","994","67.4","1540","1562","7.5","43.8","16.1","0.42","-0.16","-0.34","N/A","N/A","N/A","16-12-0","0.571"
"358","Robotic Eagles","995","67.4","1540","1562","15.8","35","16.6","0.3","-0.07","-0.34","N/A","N/A","N/A","13-9-0","0.591"
"2423","The KwarQs","996","67.3","1540","1562","19.7","36.8","10.8","0.33","-0.08","-0.34","N/A","N/A","N/A","22-20-0","0.524"
"3996","RIKITIK","997","67.3","1540","1562","10.1","43.2","14","0.44","-0.23","-0.34","N/A","N/A","N/A","8-7-0","0.533"
"708","Hatters Robotics","998","67.2","1539","1562","11.5","34.2","21.5","0.14","-0.19","-0.34","N/A","N/A","N/A","31-29-0","0.517"
"343","Metal-In-Motion","999","67.2","1539","1562","11.9","37.7","17.6","-0.09","-0.24","-0.34","2026mil","Milstein Division","8","40-22-0","0.645"
"5665","FENERBAHÇE DOGUS SPARC","1000","67","1539","1561","16.2","34.8","16","0.19","-0.25","-0.34","2026arc","Archimedes Division","8","30-24-0","0.556"
"6081","Digital Dislocators","1001","66.9","1539","1561","17.3","31.1","18.5","0.45","-0.17","-0.34","N/A","N/A","N/A","13-16-0","0.448"
"303","The T.E.S.T. Team","1002","66.9","1539","1561","17","28","21.9","-0.11","-0.24","-0.34","2026dal","Daly Division","8","19-32-0","0.373"
"555","Montclair Robotics","1003","66.8","1539","1561","18.4","28","20.5","0.13","-0.02","-0.34","N/A","N/A","N/A","24-25-1","0.490"
"2175","The Fighting Calculators","1004","66.7","1539","1561","10.4","39.1","17.3","0.32","-0.23","-0.34","N/A","N/A","N/A","6-6-0","0.500"
"1056","Hot Rocks","1005","66.6","1538","1560","11.5","40.9","14.2","0.32","-0.15","-0.34","N/A","N/A","N/A","11-12-0","0.478"
"7692","Beach Bums  7692","1006","66.6","1538","1560","16.9","33","16.7","0.32","-0.24","-0.34","N/A","N/A","N/A","15-14-0","0.517"
"620","Warbots","1007","66.6","1538","1560","8.7","35.3","22.6","0.11","-0.18","-0.34","N/A","N/A","N/A","19-23-0","0.452"
"6868","Cadet Robotics","1008","66.5","1538","1560","12.1","36","18.5","0.25","-0.23","-0.34","N/A","N/A","N/A","4-7-0","0.364"
"8088","Bionic Panthers","1009","66.5","1538","1560","15.4","33.2","18","0","-0.19","-0.34","N/A","N/A","N/A","20-23-0","0.465"
"4192","Jaguar Robotics","1010","66.5","1538","1560","13.7","38.2","14.6","0.13","-0.13","-0.34","N/A","N/A","N/A","20-24-0","0.455"
"2876","DevilBotz","1011","66.4","1538","1560","15.3","29.3","21.9","0.19","-0.1","-0.34","N/A","N/A","N/A","20-24-0","0.455"
"4125","Confidential","1012","66.4","1538","1560","16.1","27.9","22.4","0.01","-0.14","-0.34","2026gal","Galileo Division","8","20-31-0","0.392"
"757","Crazy Train","1013","66.4","1538","1560","11.3","38.7","16.4","0.32","-0.16","-0.34","N/A","N/A","N/A","15-10-0","0.600"
"5472","The Wyld Stallyns","1014","66.4","1538","1560","11.8","35.6","19","0.39","-0.24","-0.34","N/A","N/A","N/A","17-21-0","0.447"
"5499","Bearium","1015","66.2","1538","1559","11.9","40.8","13.5","0.37","-0.16","-0.34","N/A","N/A","N/A","15-13-0","0.536"
"3492","Putnam Area Robotics Team (...","1016","66.2","1538","1559","22.3","27.3","16.6","0.3","-0.24","-0.34","2026mil","Milstein Division","8","24-13-0","0.649"
"6083","Overlooking","1017","66.1","1537","1559","1.9","43.3","20.9","0.33","-0.23","-0.34","N/A","N/A","N/A","9-4-0","0.692"
"4198","RoboCats","1018","66","1537","1559","9.2","43.1","13.8","0.35","-0.23","-0.34","N/A","N/A","N/A","7-15-0","0.318"
"223","Xtreme Heat","1019","66","1537","1559","6.9","36.6","22.5","0.09","-0.26","-0.34","N/A","N/A","N/A","21-21-0","0.500"
"2016","Mighty Monkey Wrenches","1020","66","1537","1559","10.6","36.4","19.1","0.15","-0.12","-0.34","N/A","N/A","N/A","21-22-0","0.488"
"7501","Golden Gears","1021","65.9","1537","1558","12.6","34.2","19.1","0.41","-0.23","-0.34","N/A","N/A","N/A","12-18-0","0.400"
"2443","Blue Thunder","1022","65.9","1537","1558","9.3","37.1","19.5","0.02","-0.15","-0.34","2026cur","Curie Division","8","25-15-0","0.625"
"5554","The Poros Robotics","1023","65.8","1537","1558","14.4","35.1","16.3","0.19","-0.21","-0.33","N/A","N/A","N/A","0-0-0","0.000"
"7111","RAD Robotics","1024","65.7","1537","1558","12.3","33.5","19.9","0.33","-0.23","-0.34","N/A","N/A","N/A","17-11-1","0.603"
"25","Raider Robotix","1025","65.6","1537","1558","12.7","32.6","20.4","-0.01","-0.19","-0.34","N/A","N/A","N/A","23-20-0","0.535"
"7541","Maple River","1026","65.5","1536","1557","22.1","32.8","10.7","0.41","-0.23","-0.34","N/A","N/A","N/A","6-7-0","0.462"
"7858","Warriors","1027","65.5","1536","1557","9.7","37.2","18.6","0.45","-0.23","-0.34","N/A","N/A","N/A","11-8-0","0.579"
"9110","SESI SENAI ATOMIIC","1028","65.4","1536","1557","18.5","30.2","16.8","0.25","-0.23","-0.24","N/A","N/A","N/A","13-13-0","0.500"
"1250","Gator-Bots","1029","65.3","1536","1557","6.3","37.9","21.1","0.23","-0.13","-0.34","N/A","N/A","N/A","10-18-0","0.357"
"151","Tough Techs","1030","65.2","1536","1557","17.8","25.3","22.2","0.23","-0.1","-0.34","N/A","N/A","N/A","19-24-0","0.442"
"931","Perpetual Chaos","1031","65.1","1536","1556","26.3","28.3","10.6","0.14","-0.21","-0.34","2026gal","Galileo Division","8","14-10-0","0.583"
"2791","Shaker Robotics","1032","65.1","1536","1556","14.6","40.8","9.7","0.28","-0.16","-0.34","N/A","N/A","N/A","10-8-0","0.556"
"4513","Circuit Breakers","1033","65.1","1536","1556","11.5","40.9","12.6","0.49","-0.23","-0.34","N/A","N/A","N/A","16-13-0","0.552"
"1860","Alphabots","1034","65","1535","1556","18.4","31.1","15.6","0.44","-0.23","-0.34","N/A","N/A","N/A","14-11-0","0.560"
"3329","Wildbots","1035","65","1535","1556","17.2","34","13.9","0.1","-0.25","-0.34","N/A","N/A","N/A","21-21-0","0.500"
"6479","AZTECH Robotics","1036","65","1535","1556","12.3","35","17.7","0.37","-0.16","-0.34","N/A","N/A","N/A","15-11-0","0.577"
"10063","S.C.R.A.P.","1037","65","1535","1556","10.9","31.9","22.2","0.05","-0.04","-0.34","N/A","N/A","N/A","21-22-0","0.488"
"4419","Team Rewind","1038","64.9","1535","1556","14.2","29.6","21.1","0.19","-0.09","-0.34","N/A","N/A","N/A","22-20-0","0.524"
"6722","LED Robotics","1039","64.8","1535","1556","7.4","37.5","20","0.23","-0.15","-0.34","N/A","N/A","N/A","8-12-0","0.400"
"5053","Lakers","1040","64.8","1535","1555","7.5","41","16.4","0.29","-0.24","-0.34","N/A","N/A","N/A","8-19-0","0.296"
"9003","TuTu Turtles","1041","64.8","1535","1555","10.5","38","16.3","0.23","-0.17","-0.34","N/A","N/A","N/A","14-16-0","0.467"
"2375","Dragon Robotics","1042","64.7","1535","1555","12","36","16.6","0.11","-0.13","-0.34","N/A","N/A","N/A","5-7-0","0.417"
"5171","Deus Ex Machina","1043","64.7","1535","1555","15.4","31.6","17.6","0.42","-0.11","-0.34","N/A","N/A","N/A","13-15-0","0.464"
"6128","M.O.T.O.R (More Than Our Ro...","1044","64.6","1535","1555","9","36","19.7","0.48","-0.24","-0.34","N/A","N/A","N/A","15-13-0","0.536"
"9624","Dynamiques 9624","1045","64.6","1535","1555","16.1","34.4","14.2","0.33","-0.23","-0.23","N/A","N/A","N/A","7-14-0","0.333"
"9600","X-Flare Robotics","1046","64.6","1535","1555","11.3","35.7","17.6","0.32","-0.11","-0.34","N/A","N/A","N/A","13-17-0","0.433"
"7504","CyBearBots","1047","64.5","1534","1555","8.4","39","17.1","0.2","-0.23","-0.34","N/A","N/A","N/A","13-7-1","0.643"
"4734","The Iron Plainsmen","1048","64.4","1534","1554","11.7","37.8","14.9","0","-0.12","-0.34","N/A","N/A","N/A","20-22-0","0.476"
"5439","Huskies","1049","64.4","1534","1554","17.8","31.8","14.7","0.43","-0.23","-0.34","N/A","N/A","N/A","9-6-0","0.600"
"5561","Raider Robotics","1050","64.2","1534","1554","10.5","37.7","16.1","0.35","-0.23","-0.34","N/A","N/A","N/A","18-13-0","0.581"
"11178","Revelation","1051","64.2","1534","1554","19.7","29.6","14.9","-0.08","-0.07","-0.34","2026dal","Daly Division","8","26-22-0","0.542"
"6996","Koalafied","1052","64.1","1534","1554","15.3","31.9","17","0.17","-0.23","-0.34","N/A","N/A","N/A","13-4-0","0.765"
"5690","SubZero Robotics","1053","64","1534","1553","12.9","35","16.1","0.49","-0.23","-0.34","N/A","N/A","N/A","13-13-0","0.500"
"2485","Overclocked","1054","63.8","1533","1553","11.7","38.4","13.7","0.15","-0.09","-0.34","N/A","N/A","N/A","19-24-0","0.442"
"7042","Poly Rabbotics","1055","63.8","1533","1553","17.6","28.3","17.9","0.04","-0.16","-0.34","N/A","N/A","N/A","23-21-0","0.523"
"3316","D-Bug","1056","63.6","1533","1552","13.9","34","15.8","0.18","-0.21","-0.33","N/A","N/A","N/A","0-0-0","0.000"
"1414","IHOT","1057","63.6","1533","1552","15.4","36","12.2","0.11","0.01","-0.34","N/A","N/A","N/A","20-25-1","0.446"
"4935","T-Rex","1058","63.6","1533","1552","8.6","34.8","20.2","0.19","-0.18","-0.34","N/A","N/A","N/A","24-21-0","0.533"
"4338","Falcons","1059","63.5","1533","1552","13.9","33.9","15.8","0.18","-0.21","-0.33","N/A","N/A","N/A","0-0-0","0.000"
"5654","Phoenix","1060","63.5","1533","1552","13.8","33.9","15.7","0.18","-0.21","-0.33","N/A","N/A","N/A","0-0-0","0.000"
"2374","Jesuit Robotics","1061","63.4","1533","1552","7.9","36","19.5","0.24","-0.11","-0.34","N/A","N/A","N/A","21-19-1","0.524"
"488","Team XBOT","1062","63.4","1533","1552","6.6","29.9","27","0.18","-0.11","-0.34","N/A","N/A","N/A","18-23-1","0.440"
"1857","Citrus Sparks","1063","63.4","1533","1552","10.8","31.8","20.9","0.32","-0.07","-0.34","N/A","N/A","N/A","16-15-0","0.516"
"1757","Wolverines","1064","63.4","1532","1552","16.3","28.9","18.2","0.3","-0.18","-0.34","N/A","N/A","N/A","11-19-0","0.367"
"3313","Mechatronics","1065","63.3","1532","1552","16.7","37.5","9.2","0.4","-0.17","-0.23","N/A","N/A","N/A","15-10-0","0.600"
"4624","Rebel Alliance","1066","63.3","1532","1551","13.1","34","16.2","0.29","-0.23","-0.34","N/A","N/A","N/A","13-13-0","0.500"
"6914","Retro5ive","1067","63.2","1532","1551","6.8","39.8","16.6","0.36","-0.24","-0.34","N/A","N/A","N/A","14-18-0","0.438"
"9297","BOGOBOTS","1068","63.2","1532","1551","6.4","34.4","22.5","0.18","-0.05","-0.34","N/A","N/A","N/A","24-20-0","0.545"
"10951","Saigon South Dragons","1069","63.2","1532","1551","10.1","34.9","18.2","0.19","-0.17","-0.34","N/A","N/A","N/A","11-14-0","0.440"
"141","WOBOT","1070","63.1","1532","1551","9.8","38.7","14.6","0.23","-0.23","-0.34","N/A","N/A","N/A","15-14-0","0.517"
"7616","Cerberus","1071","63.1","1532","1551","13.1","24","26","0.09","-0.21","-0.34","N/A","N/A","N/A","17-28-0","0.378"
"10120","Wulfa the Wolf","1072","63","1532","1551","9","41.9","12.2","0.4","-0.23","-0.34","N/A","N/A","N/A","9-11-0","0.450"
"980","ThunderBots","1073","63","1532","1551","14.9","33.1","15.1","0.29","-0.07","-0.34","N/A","N/A","N/A","13-15-0","0.464"
"3648","Sparta Robotica","1074","63","1532","1550","14.1","35.8","13.1","0.19","-0.18","-0.34","N/A","N/A","N/A","12-13-0","0.480"
"120","Youth Tech Academy Red Dragons","1075","62.9","1531","1550","9.3","35.2","18.4","0.09","-0.17","-0.34","N/A","N/A","N/A","17-9-0","0.654"
"404","⚒️   404 ART Not Found  ⚒️","1076","62.8","1531","1550","12.7","37.9","12.3","0.43","-0.24","-0.34","N/A","N/A","N/A","14-15-0","0.483"
"991","BroncoBots","1077","62.8","1531","1550","13.3","36","13.5","0.54","-0.23","-0.34","N/A","N/A","N/A","14-9-1","0.604"
"5567","Code Red Robotics","1078","62.7","1531","1550","9.4","28.6","24.6","0.24","-0.23","-0.34","N/A","N/A","N/A","21-23-0","0.477"
"7848","WI-FIghterz","1079","62.7","1531","1550","5.6","35.5","21.6","0.24","-0.25","-0.34","N/A","N/A","N/A","12-13-0","0.480"
"1758","Technomancers","1080","62.6","1531","1550","12.5","33.3","16.7","0.12","-0.24","-0.34","N/A","N/A","N/A","33-17-0","0.660"
"9082","No Limit","1081","62.5","1531","1549","7.9","34.2","20.4","0.45","-0.24","-0.34","N/A","N/A","N/A","11-17-0","0.393"
"2852","DM High Voltage","1082","62.5","1531","1549","8.9","36.5","17.1","0.12","-0.01","-0.34","N/A","N/A","N/A","10-32-0","0.238"
"10011","Gridrunners","1083","62.3","1531","1549","14.5","35.3","12.5","0.19","-0.15","-0.34","N/A","N/A","N/A","8-14-0","0.364"
"9743","MV TITANS","1084","62.2","1530","1549","10","34.6","17.7","0.31","-0.17","-0.34","N/A","N/A","N/A","12-14-0","0.462"
"1138","Eagle Engineering","1085","62.2","1530","1548","14.7","25","22.5","0.19","-0.05","-0.34","N/A","N/A","N/A","22-22-0","0.500"
"433","Firebirds","1086","62.2","1530","1548","9.5","31.3","21.4","0.13","-0.2","-0.34","N/A","N/A","N/A","24-33-0","0.421"
"6023","DISCBOTS","1087","62.1","1530","1548","7.4","35","19.7","-0.02","-0.19","-0.34","N/A","N/A","N/A","24-21-0","0.533"
"832","OSCAR","1088","62","1530","1548","11.7","30.3","20","0.05","-0.24","-0.34","N/A","N/A","N/A","25-20-0","0.556"
"9092","Tower Robotics","1089","62","1530","1548","11.3","30.1","20.7","0.17","-0.12","-0.34","N/A","N/A","N/A","8-5-0","0.615"
"9077","The Crown","1090","62","1530","1548","11.9","40.8","9.3","0.09","-0.22","-0.34","2026cur","Curie Division","8","20-19-0","0.513"
"7598","SCA Constellations","1091","62","1530","1548","8.8","36.9","16.3","-0.2","-0.26","-0.34","2026arc","Archimedes Division","8","26-31-0","0.456"
"8132","Sysmik","1092","62","1530","1548","16.6","27.6","17.8","0.24","-0.23","-0.23","N/A","N/A","N/A","6-8-0","0.429"
"4663","Cyber Tigers","1093","62","1530","1548","19.5","23.2","19.2","0.32","-0.23","-0.34","N/A","N/A","N/A","13-11-0","0.542"
"6925","W.A.Robotics","1094","61.9","1530","1548","6.8","33.5","21.7","-0.08","-0.24","-0.34","2026mil","Milstein Division","8","21-30-0","0.412"
"1729","Team Inconceivable!","1095","61.9","1530","1548","14.9","34","12.9","0.19","-0.03","-0.34","N/A","N/A","N/A","20-28-0","0.417"
"5268","The BioMech Falcons","1096","61.9","1530","1548","14","34.6","13.3","0.38","-0.19","-0.34","N/A","N/A","N/A","18-10-0","0.643"
"8424","Tractor Technicians Next Gen","1097","61.8","1530","1548","13.3","30.8","17.7","0.13","-0.17","-0.34","N/A","N/A","N/A","24-22-0","0.522"
"7461","Sushi Squad","1098","61.8","1530","1547","14.6","28.3","18.9","0.23","-0.24","-0.34","N/A","N/A","N/A","15-14-0","0.517"
"7814","RV Gearheads","1099","61.8","1530","1547","5.3","35.9","20.7","0.46","-0.24","-0.34","N/A","N/A","N/A","13-16-0","0.448"
"9169","AGROTECH","1100","61.7","1529","1547","18.9","28.9","13.9","0.09","-0.23","-0.24","N/A","N/A","N/A","12-14-0","0.462"
"6560","Charging Champions","1101","61.7","1529","1547","12.9","34.8","14","0.34","-0.25","-0.34","N/A","N/A","N/A","13-15-0","0.464"
